4.302062498385175737e-01,1.161036343418426903e-01,6.585382966101920310e-01,8.550794221847377585e-01
6.852111110633684055e-01,3.244166096955939382e-01,6.541793890674587608e-01,5.372885199431284287e-01
6.367126976999730736e-01,3.236740891616992077e-01,7.412309083479308169e-01,5.516804211263912627e-01
6.369390878566907332e-01,3.240009006509922407e-01,7.391492858242200148e-01,5.508293672377931882e-01
6.535962413899977230e-01,3.384533722077125439e-01,6.786966569053883847e-01,5.399013711254093684e-01
6.364249289377000851e-01,3.218177059518992356e-01,7.426432798976785321e-01,5.366926896440216144e-01
6.384903504649486194e-01,3.286522063202089172e-01,6.526014713858535599e-01,5.518917839208942189e-01
